source target weight
19 130 1.0
19 131 1.0
19 132 1.0
20 133 1.0
20 134 1.0
20 135 1.0
20 136 1.0
20 137 1.0
20 138 1.0
21 139 1.0
21 140 1.0
21 141 1.0
21 142 1.0
21 143 1.0
21 144 1.0
22 145 1.0
22 146 1.0
22 147 1.0
22 148 1.0
22 149 1.0
23 150 1.0
23 151 1.0
23 152 1.0
23 153 1.0
23 154 1.0
24 155 1.0
24 156 1.0
24 157 1.0
24 158 1.0
24 159 1.0
24 160 1.0
24 161 1.0
24 162 1.0
25 163 1.0
25 164 1.0
25 165 1.0
25 166 1.0
26 167 1.0
26 168 1.0
26 169 1.0
26 170 1.0
26 171 1.0
26 172 1.0
26 173 1.0
27 174 1.0
27 175 1.0
27 176 1.0
27 177 1.0
27 178 1.0
27 179 1.0
28 180 1.0
28 181 1.0
28 182 1.0
28 183 1.0
28 184 1.0
29 185 1.0
29 186 1.0
29 187 1.0
29 188 1.0
29 189 1.0
29 190 1.0
29 191 1.0
30 192 1.0
30 193 1.0
30 194 1.0
30 195 1.0
30 196 1.0
30 197 1.0
31 198 1.0
31 199 1.0
31 200 1.0
31 201 1.0
31 202 1.0
31 203 1.0
31 204 1.0
31 205 1.0
32 206 1.0
32 207 1.0
32 208 1.0
32 209 1.0
32 210 1.0
33 211 1.0
33 212 1.0
33 213 1.0
33 214 1.0
33 215 1.0
33 216 1.0
33 217 1.0
34 218 1.0
34 219 1.0
34 220 1.0
34 221 1.0
34 222 1.0
34 223 1.0
34 224 1.0
34 225 1.0
35 226 1.0
35 227 1.0
35 228 1.0
36 229 1.0
36 230 1.0
36 231 1.0
36 232 1.0
36 233 1.0
36 234 1.0
36 235 1.0
36 236 1.0
37 237 1.0
37 238 1.0
37 239 1.0
37 240 1.0
37 241 1.0
37 242 1.0
38 243 1.0
38 244 1.0
38 245 1.0
38 246 1.0
38 247 1.0
38 248 1.0
38 249 1.0
38 250 1.0
38 251 1.0
39 252 1.0
39 253 1.0
39 254 1.0
39 255 1.0
39 256 1.0
39 257 1.0
40 258 1.0
40 259 1.0
40 260 1.0
40 261 1.0
41 262 1.0
41 263 1.0
42 264 1.0
42 265 1.0
42 266 1.0
42 267 1.0
42 268 1.0
42 269 1.0
42 270 1.0
42 271 1.0
42 272 1.0
43 273 1.0
43 274 1.0
43 275 1.0
44 276 1.0
44 277 1.0
44 278 1.0
44 279 1.0
45 280 1.0
45 281 1.0
45 282 1.0
46 283 1.0
46 284 1.0
46 285 1.0
46 286 1.0
46 287 1.0
46 288 1.0
47 289 1.0
47 290 1.0
47 291 1.0
47 292 1.0
47 293 1.0
47 294 1.0
48 295 1.0
48 296 1.0
48 297 1.0
48 298 1.0
48 299 1.0
48 300 1.0
49 301 1.0
49 302 1.0
49 303 1.0
49 304 1.0
50 305 1.0
50 306 1.0
50 307 1.0
50 308 1.0
51 309 1.0
51 310 1.0
51 311 1.0
51 312 1.0
51 313 1.0
51 314 1.0
52 315 1.0
52 316 1.0
52 317 1.0
52 318 1.0
52 319 1.0
52 320 1.0
53 321 1.0
53 322 1.0
53 323 1.0
53 324 1.0
53 325 1.0
54 326 1.0
54 327 1.0
54 328 1.0
54 329 1.0
55 330 1.0
55 331 1.0
55 332 1.0
55 333 1.0
55 334 1.0
56 335 1.0
56 336 1.0
56 337 1.0
56 338 1.0
56 339 1.0
56 340 1.0
56 341 1.0
56 342 1.0
56 343 1.0
57 344 1.0
57 345 1.0
57 346 1.0
58 347 1.0
58 348 1.0
58 349 1.0
58 350 1.0
58 351 1.0
58 352 1.0
58 353 1.0
59 354 1.0
59 355 1.0
59 356 1.0
59 357 1.0
59 358 1.0
59 359 1.0
60 360 1.0
60 361 1.0
60 362 1.0
60 363 1.0
60 364 1.0
61 365 1.0
61 366 1.0
61 367 1.0
61 368 1.0
62 369 1.0
62 370 1.0
62 371 1.0
62 372 1.0
62 373 1.0
62 374 1.0
63 375 1.0
63 376 1.0
63 377 1.0
63 378 1.0
63 379 1.0
63 380 1.0
64 381 1.0
64 382 1.0
64 383 1.0
64 384 1.0
65 385 1.0
65 386 1.0
65 387 1.0
65 388 1.0
65 389 1.0
65 390 1.0
66 391 1.0
66 392 1.0
66 393 1.0
66 394 1.0
66 395 1.0
66 396 1.0
66 397 1.0
66 398 1.0
67 399 1.0
67 400 1.0
67 401 1.0
67 402 1.0
67 403 1.0
67 404 1.0
67 405 1.0
68 406 1.0
68 407 1.0
68 408 1.0
68 409 1.0
68 410 1.0
68 411 1.0
69 412 1.0
69 413 1.0
69 414 1.0
69 415 1.0
69 416 1.0
70 417 1.0
70 418 1.0
70 419 1.0
70 420 1.0
70 421 1.0
71 422 1.0
71 423 1.0
71 424 1.0
71 425 1.0
72 426 1.0
72 427 1.0
72 428 1.0
72 429 1.0
72 430 1.0
72 431 1.0
73 432 1.0
73 433 1.0
74 434 1.0
74 435 1.0
75 436 1.0
75 437 1.0
75 438 1.0
75 439 1.0
75 440 1.0
75 441 1.0
76 442 1.0
76 443 1.0
76 444 1.0
76 445 1.0
76 446 1.0
76 447 1.0
76 448 1.0
77 449 1.0
77 450 1.0
77 451 1.0
77 452 1.0
78 453 1.0
78 454 1.0
78 455 1.0
78 456 1.0
78 457 1.0
78 458 1.0
79 459 1.0
79 460 1.0
79 461 1.0
79 462 1.0
80 463 1.0
80 464 1.0
80 465 1.0
80 466 1.0
80 467 1.0
80 468 1.0
81 469 1.0
81 470 1.0
81 471 1.0
81 472 1.0
81 473 1.0
81 474 1.0
82 475 1.0
82 476 1.0
82 477 1.0
82 478 1.0
82 479 1.0
83 480 1.0
83 481 1.0
83 482 1.0
83 483 1.0
84 484 1.0
84 485 1.0
84 486 1.0
84 487 1.0
84 488 1.0
84 489 1.0
85 490 1.0
85 491 1.0
85 492 1.0
86 493 1.0
86 494 1.0
86 495 1.0
86 496 1.0
86 497 1.0
86 498 1.0
86 499 1.0
87 500 1.0
88 501 1.0
88 502 1.0
88 503 1.0
88 504 1.0
88 505 1.0
89 506 1.0
89 507 1.0
89 508 1.0
90 509 1.0
90 510 1.0
90 511 1.0
90 512 1.0
91 513 1.0
91 514 1.0
91 515 1.0
91 516 1.0
91 517 1.0
91 518 1.0
92 519 1.0
92 520 1.0
92 521 1.0
92 522 1.0
93 523 1.0
93 524 1.0
93 525 1.0
93 526 1.0
94 527 1.0
94 528 1.0
94 529 1.0
94 530 1.0
94 531 1.0
94 532 1.0
95 533 1.0
95 534 1.0
95 535 1.0
95 536 1.0
96 537 1.0
96 538 1.0
96 539 1.0
96 540 1.0
96 541 1.0
96 542 1.0
96 543 1.0
96 544 1.0
97 545 1.0
97 546 1.0
97 547 1.0
97 548 1.0
97 549 1.0
98 550 1.0
99 551 1.0
99 552 1.0
99 553 1.0
99 554 1.0
99 555 1.0
99 556 1.0
99 557 1.0
99 558 1.0
100 559 1.0
100 560 1.0
100 561 1.0
100 562 1.0
101 563 1.0
101 564 1.0
101 565 1.0
101 566 1.0
101 567 1.0
101 568 1.0
101 569 1.0
102 570 1.0
102 571 1.0
103 572 1.0
103 573 1.0
103 574 1.0
104 575 1.0
104 576 1.0
104 577 1.0
105 578 1.0
105 579 1.0
105 580 1.0
105 581 1.0
106 582 1.0
106 583 1.0
106 584 1.0
106 585 1.0
106 586 1.0
106 587 1.0
106 588 1.0
106 589 1.0
107 590 1.0
107 591 1.0
107 592 1.0
107 593 1.0
107 594 1.0
107 595 1.0
107 596 1.0
107 597 1.0
107 598 1.0
107 599 1.0
108 600 1.0
108 601 1.0
108 602 1.0
108 603 1.0
108 604 1.0
109 605 1.0
109 606 1.0
109 607 1.0
109 608 1.0
109 609 1.0
109 610 1.0
110 611 1.0
110 612 1.0
110 613 1.0
110 614 1.0
110 615 1.0
110 616 1.0
111 617 1.0
111 618 1.0
111 619 1.0
111 620 1.0
111 621 1.0
111 622 1.0
112 623 1.0
112 624 1.0
112 625 1.0
113 626 1.0
113 627 1.0
113 628 1.0
113 629 1.0
113 630 1.0
113 631 1.0
113 632 1.0
113 633 1.0
114 634 1.0
114 635 1.0
114 636 1.0
114 637 1.0
114 638 1.0
114 639 1.0
114 640 1.0
115 641 1.0
115 642 1.0
115 643 1.0
115 644 1.0
115 645 1.0
115 646 1.0
115 647 1.0
116 648 1.0
116 649 1.0
116 650 1.0
117 651 1.0
117 652 1.0
117 653 1.0
118 654 1.0
118 655 1.0
118 656 1.0
118 657 1.0
118 658 1.0
119 659 1.0
119 660 1.0
119 661 1.0
119 662 1.0
119 663 1.0
119 664 1.0
120 665 1.0
120 666 1.0
120 667 1.0
120 668 1.0
121 669 1.0
121 670 1.0
121 671 1.0
121 672 1.0
121 673 1.0
121 674 1.0
121 675 1.0
122 676 1.0
123 677 1.0
123 678 1.0
123 679 1.0
123 680 1.0
123 681 1.0
123 682 1.0
123 683 1.0
123 684 1.0
124 685 1.0
124 686 1.0
124 687 1.0
124 688 1.0
124 689 1.0
124 690 1.0
124 691 1.0
124 692 1.0
124 693 1.0
125 694 1.0
125 695 1.0
125 696 1.0
125 697 1.0
125 698 1.0
126 699 1.0
126 700 1.0
126 701 1.0
126 702 1.0
127 703 1.0
127 704 1.0
127 705 1.0
127 706 1.0
127 707 1.0
127 708 1.0
127 709 1.0
128 710 1.0
129 711 1.0
129 712 1.0
129 713 1.0
129 714 1.0
129 715 1.0
129 716 1.0
130 717 1.0
130 718 1.0
130 719 1.0
130 720 1.0
130 721 1.0
131 722 1.0
131 723 1.0
131 724 1.0
131 725 1.0
132 726 1.0
133 727 1.0
133 728 1.0
133 729 1.0
133 730 1.0
133 731 1.0
134 732 1.0
135 733 1.0
135 734 1.0
136 735 1.0
136 736 1.0
136 737 1.0
136 738 1.0
136 739 1.0
136 740 1.0
136 741 1.0
136 742 1.0
136 743 1.0
137 744 1.0
137 745 1.0
137 746 1.0
137 747 1.0
137 748 1.0
137 749 1.0
137 750 1.0
138 751 1.0
138 752 1.0
138 753 1.0
138 754 1.0
138 755 1.0
139 756 1.0
139 757 1.0
140 758 1.0
141 759 1.0
141 760 1.0
141 761 1.0
141 762 1.0
141 763 1.0
141 764 1.0
141 765 1.0
141 766 1.0
142 767 1.0
142 768 1.0
142 769 1.0
142 770 1.0
142 771 1.0
142 772 1.0
142 773 1.0
142 774 1.0
143 775 1.0
143 776 1.0
143 777 1.0
143 778 1.0
143 779 1.0
144 780 1.0
144 781 1.0
144 782 1.0
144 783 1.0
144 784 1.0
144 785 1.0
145 786 1.0
145 787 1.0
145 788 1.0
146 789 1.0
146 790 1.0
146 791 1.0
147 792 1.0
147 793 1.0
147 794 1.0
147 795 1.0
148 796 1.0
148 797 1.0
148 798 1.0
148 799 1.0
148 800 1.0
148 801 1.0
148 802 1.0
149 803 1.0
149 804 1.0
149 805 1.0
150 806 1.0
150 807 1.0
150 808 1.0
150 809 1.0
150 810 1.0
150 811 1.0
151 812 1.0
151 813 1.0
151 814 1.0
152 815 1.0
152 816 1.0
152 817 1.0
152 818 1.0
153 819 1.0
153 820 1.0
153 821 1.0
153 822 1.0
153 823 1.0
153 824 1.0
154 825 1.0
154 826 1.0
154 827 1.0
154 828 1.0
154 829 1.0
154 830 1.0
154 831 1.0
155 832 1.0
155 833 1.0
155 834 1.0
155 835 1.0
156 836 1.0
156 837 1.0
156 838 1.0
156 839 1.0
156 840 1.0
156 841 1.0
157 842 1.0
157 843 1.0
157 844 1.0
157 845 1.0
157 846 1.0
157 847 1.0
158 848 1.0
158 849 1.0
158 850 1.0
158 851 1.0
158 852 1.0
158 853 1.0
158 854 1.0
159 855 1.0
159 856 1.0
159 857 1.0
159 858 1.0
160 859 1.0
160 860 1.0
160 861 1.0
160 862 1.0
161 863 1.0
161 864 1.0
161 865 1.0
161 866 1.0
162 867 1.0
162 868 1.0
162 869 1.0
162 870 1.0
162 871 1.0
162 872 1.0
163 873 1.0
163 874 1.0
163 875 1.0
164 876 1.0
164 877 1.0
164 878 1.0
164 879 1.0
164 880 1.0
164 881 1.0
165 882 1.0
165 883 1.0
165 884 1.0
165 885 1.0
165 886 1.0
165 887 1.0
166 888 1.0
166 889 1.0
167 890 1.0
167 891 1.0
167 892 1.0
167 893 1.0
167 894 1.0
168 895 1.0
168 896 1.0
168 897 1.0
168 898 1.0
168 899 1.0
169 900 1.0
169 901 1.0
169 902 1.0
169 903 1.0
170 904 1.0
171 905 1.0
171 906 1.0
171 907 1.0
171 908 1.0
171 909 1.0
171 910 1.0
172 911 1.0
172 912 1.0
172 913 1.0
172 914 1.0
173 915 1.0
173 916 1.0
173 917 1.0
173 918 1.0
174 919 1.0
174 920 1.0
174 921 1.0
174 922 1.0
175 923 1.0
175 924 1.0
176 925 1.0
176 926 1.0
176 927 1.0
176 928 1.0
176 929 1.0
176 930 1.0
176 931 1.0
177 932 1.0
177 933 1.0
177 934 1.0
177 935 1.0
177 936 1.0
178 937 1.0
178 938 1.0
178 939 1.0
178 940 1.0
178 941 1.0
178 942 1.0
179 943 1.0
179 944 1.0
179 945 1.0
179 946 1.0
179 947 1.0
180 948 1.0
180 949 1.0
181 950 1.0
181 951 1.0
181 952 1.0
181 953 1.0
182 954 1.0
182 955 1.0
182 956 1.0
183 957 1.0
183 958 1.0
183 959 1.0
183 960 1.0
183 961 1.0
184 962 1.0
184 963 1.0
184 964 1.0
185 965 1.0
185 966 1.0
185 967 1.0
185 968 1.0
185 969 1.0
185 970 1.0
186 971 1.0
186 972 1.0
187 973 1.0
187 974 1.0
187 975 1.0
187 976 1.0
187 977 1.0
187 978 1.0
187 979 1.0
188 980 1.0
188 981 1.0
188 982 1.0
188 983 1.0
188 984 1.0
188 985 1.0
188 986 1.0
189 987 1.0
189 988 1.0
189 989 1.0
190 990 1.0
190 991 1.0
190 992 1.0
190 993 1.0
190 994 1.0
191 995 1.0
191 996 1.0
191 997 1.0
191 998 1.0
191 999 1.0
192 1000 1.0
192 1001 1.0
192 1002 1.0
192 1003 1.0
193 1004 1.0
193 1005 1.0
193 1006 1.0
194 1007 1.0
194 1008 1.0
194 1009 1.0
194 1010 1.0
194 1011 1.0
194 1012 1.0
195 1013 1.0
195 1014 1.0
195 1015 1.0
195 1016 1.0
196 1017 1.0
196 1018 1.0
196 1019 1.0
196 1020 1.0
197 1021 1.0
197 1022 1.0
197 1023 1.0
197 1024 1.0
198 1025 1.0
198 1026 1.0
198 1027 1.0
198 1028 1.0
198 1029 1.0
198 1030 1.0
199 1031 1.0
199 1032 1.0
199 1033 1.0
200 1034 1.0
200 1035 1.0
200 1036 1.0
200 1037 1.0
200 1038 1.0
200 1039 1.0
200 1040 1.0
201 1041 1.0
201 1042 1.0
201 1043 1.0
201 1044 1.0
201 1045 1.0
202 1046 1.0
202 1047 1.0
202 1048 1.0
202 1049 1.0
202 1050 1.0
203 1051 1.0
203 1052 1.0
203 1053 1.0
204 1054 1.0
204 1055 1.0
204 1056 1.0
204 1057 1.0
204 1058 1.0
204 1059 1.0
205 1060 1.0
205 1061 1.0
205 1062 1.0
205 1063 1.0
205 1064 1.0
205 1065 1.0
205 1066 1.0
205 1067 1.0
206 1068 1.0
206 1069 1.0
206 1070 1.0
207 1071 1.0
207 1072 1.0
207 1073 1.0
207 1074 1.0
207 1075 1.0
207 1076 1.0
208 1077 1.0
208 1078 1.0
208 1079 1.0
208 1080 1.0
208 1081 1.0
209 1082 1.0
209 1083 1.0
209 1084 1.0
209 1085 1.0
210 1086 1.0
210 1087 1.0
210 1088 1.0
210 1089 1.0
210 1090 1.0
210 1091 1.0
211 1092 1.0
211 1093 1.0
211 1094 1.0
211 1095 1.0
211 1096 1.0
211 1097 1.0
211 1098 1.0
212 1099 1.0
212 1100 1.0
213 1101 1.0
213 1102 1.0
213 1103 1.0
213 1104 1.0
214 1105 1.0
214 1106 1.0
214 1107 1.0
214 1108 1.0
215 1109 1.0
215 1110 1.0
215 1111 1.0
215 1112 1.0
215 1113 1.0
216 1114 1.0
216 1115 1.0
216 1116 1.0
217 1117 1.0
217 1118 1.0
217 1119 1.0
217 1120 1.0
218 1121 1.0
218 1122 1.0
218 1123 1.0
219 1124 1.0
219 1125 1.0
220 1126 1.0
220 1127 1.0
220 1128 1.0
221 1129 1.0
221 1130 1.0
221 1131 1.0
221 1132 1.0
221 1133 1.0
222 1134 1.0
222 1135 1.0
222 1136 1.0
222 1137 1.0
222 1138 1.0
223 1139 1.0
223 1140 1.0
223 1141 1.0
223 1142 1.0
225 1143 1.0
225 1144 1.0
225 1145 1.0
225 1146 1.0
226 1147 1.0
226 1148 1.0
226 1149 1.0
226 1150 1.0
226 1151 1.0
226 1152 1.0
226 1153 1.0
227 1154 1.0
227 1155 1.0
227 1156 1.0
227 1157 1.0
227 1158 1.0
227 1159 1.0
227 1160 1.0
228 1161 1.0
228 1162 1.0
228 1163 1.0
228 1164 1.0
229 1165 1.0
229 1166 1.0
229 1167 1.0
230 1168 1.0
230 1169 1.0
230 1170 1.0
231 1171 1.0
231 1172 1.0
231 1173 1.0
231 1174 1.0
231 1175 1.0
231 1176 1.0
231 1177 1.0
232 1178 1.0
232 1179 1.0
232 1180 1.0
233 1181 1.0
233 1182 1.0
233 1183 1.0
233 1184 1.0
233 1185 1.0
234 1186 1.0
234 1187 1.0
234 1188 1.0
234 1189 1.0
234 1190 1.0
235 1191 1.0
235 1192 1.0
235 1193 1.0
235 1194 1.0
235 1195 1.0
236 1196 1.0
236 1197 1.0
236 1198 1.0
237 1199 1.0
237 1200 1.0
237 1201 1.0
237 1202 1.0
237 1203 1.0
237 1204 1.0
237 1205 1.0
238 1206 1.0
238 1207 1.0
238 1208 1.0
238 1209 1.0
238 1210 1.0
238 1211 1.0
238 1212 1.0
239 1213 1.0
239 1214 1.0
239 1215 1.0
239 1216 1.0
239 1217 1.0
239 1218 1.0
239 1219 1.0
239 1220 1.0
240 1221 1.0
240 1222 1.0
240 1223 1.0
240 1224 1.0
240 1225 1.0
241 1226 1.0
241 1227 1.0
241 1228 1.0
241 1229 1.0
242 1230 1.0
242 1231 1.0
242 1232 1.0
242 1233 1.0
242 1234 1.0
242 1235 1.0
243 1236 1.0
243 1237 1.0
243 1238 1.0
243 1239 1.0
243 1240 1.0
244 1241 1.0
244 1242 1.0
244 1243 1.0
244 1244 1.0
244 1245 1.0
244 1246 1.0
245 1247 1.0
245 1248 1.0
245 1249 1.0
245 1250 1.0
245 1251 1.0
245 1252 1.0
245 1253 1.0
245 1254 1.0
246 1255 1.0
246 1256 1.0
246 1257 1.0
246 1258 1.0
247 1259 1.0
247 1260 1.0
247 1261 1.0
247 1262 1.0
247 1263 1.0
248 1264 1.0
248 1265 1.0
249 1266 1.0
249 1267 1.0
249 1268 1.0
249 1269 1.0
249 1270 1.0
250 1271 1.0
250 1272 1.0
250 1273 1.0
250 1274 1.0
250 1275 1.0
250 1276 1.0
251 1277 1.0
252 1278 1.0
252 1279 1.0
252 1280 1.0
252 1281 1.0
253 1282 1.0
253 1283 1.0
253 1284 1.0
254 1285 1.0
254 1286 1.0
254 1287 1.0
254 1288 1.0
255 1289 1.0
256 1290 1.0
256 1291 1.0
256 1292 1.0
256 1293 1.0
256 1294 1.0
256 1295 1.0
257 1296 1.0
257 1297 1.0
258 1298 1.0
258 1299 1.0
258 1300 1.0
258 1301 1.0
258 1302 1.0
259 1303 1.0
259 1304 1.0
259 1305 1.0
259 1306 1.0
259 1307 1.0
260 1308 1.0
260 1309 1.0
260 1310 1.0
260 1311 1.0
261 1312 1.0
261 1313 1.0
261 1314 1.0
262 1315 1.0
262 1316 1.0
263 1317 1.0
263 1318 1.0
263 1319 1.0
263 1320 1.0
263 1321 1.0
264 1322 1.0
264 1323 1.0
264 1324 1.0
265 1325 1.0
265 1326 1.0
265 1327 1.0
266 1328 1.0
267 1329 1.0
267 1330 1.0
267 1331 1.0
267 1332 1.0
268 1333 1.0
268 1334 1.0
268 1335 1.0
268 1336 1.0
269 1337 1.0
269 1338 1.0
269 1339 1.0
270 1340 1.0
270 1341 1.0
270 1342 1.0
270 1343 1.0
271 1344 1.0
271 1345 1.0
271 1346 1.0
272 1347 1.0
272 1348 1.0
272 1349 1.0
272 1350 1.0
272 1351 1.0
272 1352 1.0
272 1353 1.0
272 1354 1.0
273 1355 1.0
273 1356 1.0
273 1357 1.0
273 1358 1.0
273 1359 1.0
273 1360 1.0
274 1361 1.0
274 1362 1.0
274 1363 1.0
275 1364 1.0
277 1365 1.0
277 1366 1.0
277 1367 1.0
278 1368 1.0
278 1369 1.0
278 1370 1.0
278 1371 1.0
278 1372 1.0
279 1373 1.0
279 1374 1.0
279 1375 1.0
280 1376 1.0
280 1377 1.0
280 1378 1.0
280 1379 1.0
281 1380 1.0
282 1381 1.0
282 1382 1.0
282 1383 1.0
283 1384 1.0
283 1385 1.0
283 1386 1.0
284 1387 1.0
284 1388 1.0
284 1389 1.0
284 1390 1.0
284 1391 1.0
284 1392 1.0
285 1393 1.0
286 1394 1.0
286 1395 1.0
287 1396 1.0
287 1397 1.0
287 1398 1.0
288 1399 1.0
288 1400 1.0
288 1401 1.0
289 1402 1.0
289 1403 1.0
289 1404 1.0
290 1405 1.0
290 1406 1.0
290 1407 1.0
290 1408 1.0
290 1409 1.0
290 1410 1.0
291 1411 1.0
291 1412 1.0
291 1413 1.0
291 1414 1.0
291 1415 1.0
291 1416 1.0
291 1417 1.0
291 1418 1.0
292 1419 1.0
292 1420 1.0
292 1421 1.0
292 1422 1.0
293 1423 1.0
293 1424 1.0
293 1425 1.0
293 1426 1.0
293 1427 1.0
293 1428 1.0
294 1429 1.0
294 1430 1.0
294 1431 1.0
294 1432 1.0
294 1433 1.0
295 1434 1.0
295 1435 1.0
295 1436 1.0
295 1437 1.0
296 1438 1.0
296 1439 1.0
296 1440 1.0
296 1441 1.0
296 1442 1.0
297 1443 1.0
297 1444 1.0
297 1445 1.0
297 1446 1.0
297 1447 1.0
297 1448 1.0
298 1449 1.0
298 1450 1.0
298 1451 1.0
298 1452 1.0
299 1453 1.0
299 1454 1.0
299 1455 1.0
299 1456 1.0
299 1457 1.0
300 1458 1.0
300 1459 1.0
300 1460 1.0
300 1461 1.0
300 1462 1.0
300 1463 1.0
301 1464 1.0
301 1465 1.0
302 1466 1.0
302 1467 1.0
302 1468 1.0
302 1469 1.0
302 1470 1.0
302 1471 1.0
303 1472 1.0
303 1473 1.0
303 1474 1.0
303 1475 1.0
303 1476 1.0
303 1477 1.0
304 1478 1.0
304 1479 1.0
304 1480 1.0
304 1481 1.0
304 1482 1.0
304 1483 1.0
305 1484 1.0
305 1485 1.0
305 1486 1.0
305 1487 1.0
305 1488 1.0
305 1489 1.0
305 1490 1.0
306 1491 1.0
306 1492 1.0
306 1493 1.0
306 1494 1.0
306 1495 1.0
307 1496 1.0
307 1497 1.0
307 1498 1.0
307 1499 1.0
307 1500 1.0
308 1501 1.0
308 1502 1.0
309 1503 1.0
309 1504 1.0
309 1505 1.0
309 1506 1.0
309 1507 1.0
309 1508 1.0
309 1509 1.0
309 1510 1.0
310 1511 1.0
311 1512 1.0
311 1513 1.0
311 1514 1.0
311 1515 1.0
311 1516 1.0
311 1517 1.0
312 1518 1.0
312 1519 1.0
312 1520 1.0
313 1521 1.0
313 1522 1.0
313 1523 1.0
314 1524 1.0
314 1525 1.0
314 1526 1.0
315 1527 1.0
315 1528 1.0
316 1529 1.0
316 1530 1.0
316 1531 1.0
316 1532 1.0
316 1533 1.0
316 1534 1.0
317 1535 1.0
317 1536 1.0
317 1537 1.0
317 1538 1.0
317 1539 1.0
317 1540 1.0
318 1541 1.0
318 1542 1.0
319 1543 1.0
319 1544 1.0
320 1545 1.0
320 1546 1.0
320 1547 1.0
320 1548 1.0
321 1549 1.0
321 1550 1.0
321 1551 1.0
321 1552 1.0
321 1553 1.0
321 1554 1.0
321 1555 1.0
321 1556 1.0
322 1557 1.0
322 1558 1.0
322 1559 1.0
322 1560 1.0
322 1561 1.0
323 1562 1.0
324 1563 1.0
324 1564 1.0
325 1565 1.0
325 1566 1.0
325 1567 1.0
325 1568 1.0
326 1569 1.0
326 1570 1.0
326 1571 1.0
327 1572 1.0
327 1573 1.0
327 1574 1.0
328 1575 1.0
328 1576 1.0
328 1577 1.0
328 1578 1.0
328 1579 1.0
328 1580 1.0
328 1581 1.0
328 1582 1.0
329 1583 1.0
329 1584 1.0
329 1585 1.0
329 1586 1.0
329 1587 1.0
330 1588 1.0
330 1589 1.0
330 1590 1.0
331 1591 1.0
331 1592 1.0
331 1593 1.0
331 1594 1.0
332 1595 1.0
332 1596 1.0
333 1597 1.0
333 1598 1.0
334 1599 1.0
334 1600 1.0
335 1601 1.0
335 1602 1.0
335 1603 1.0
336 1604 1.0
336 1605 1.0
336 1606 1.0
337 1607 1.0
337 1608 1.0
337 1609 1.0
337 1610 1.0
337 1611 1.0
337 1612 1.0
338 1613 1.0
338 1614 1.0
338 1615 1.0
338 1616 1.0
339 1617 1.0
339 1618 1.0
339 1619 1.0
339 1620 1.0
340 1621 1.0
340 1622 1.0
340 1623 1.0
340 1624 1.0
340 1625 1.0
341 1626 1.0
341 1627 1.0
341 1628 1.0
341 1629 1.0
342 1630 1.0
342 1631 1.0
342 1632 1.0
343 1633 1.0
343 1634 1.0
344 1635 1.0
344 1636 1.0
344 1637 1.0
345 1638 1.0
345 1639 1.0
345 1640 1.0
346 1641 1.0
346 1642 1.0
346 1643 1.0
346 1644 1.0
346 1645 1.0
347 1646 1.0
347 1647 1.0
348 1648 1.0
348 1649 1.0
349 1650 1.0
349 1651 1.0
349 1652 1.0
349 1653 1.0
350 1654 1.0
350 1655 1.0
350 1656 1.0
350 1657 1.0
350 1658 1.0
350 1659 1.0
351 1660 1.0
351 1661 1.0
351 1662 1.0
352 1663 1.0
352 1664 1.0
