source target weight
20 130 1.0
20 131 1.0
21 132 1.0
21 133 1.0
21 134 1.0
21 135 1.0
21 136 1.0
22 137 1.0
22 138 1.0
22 139 1.0
22 140 1.0
22 141 1.0
22 142 1.0
22 143 1.0
22 144 1.0
23 145 1.0
23 146 1.0
23 147 1.0
23 148 1.0
24 149 1.0
24 150 1.0
24 151 1.0
24 152 1.0
25 153 1.0
25 154 1.0
25 155 1.0
25 156 1.0
25 157 1.0
26 158 1.0
26 159 1.0
26 160 1.0
26 161 1.0
26 162 1.0
26 163 1.0
26 164 1.0
27 165 1.0
27 166 1.0
27 167 1.0
27 168 1.0
27 169 1.0
28 170 1.0
28 171 1.0
28 172 1.0
28 173 1.0
28 174 1.0
28 175 1.0
28 176 1.0
29 177 1.0
29 178 1.0
29 179 1.0
29 180 1.0
29 181 1.0
30 182 1.0
30 183 1.0
30 184 1.0
30 185 1.0
31 186 1.0
31 187 1.0
31 188 1.0
31 189 1.0
31 190 1.0
31 191 1.0
32 192 1.0
32 193 1.0
32 194 1.0
32 195 1.0
32 196 1.0
32 197 1.0
32 198 1.0
32 199 1.0
33 200 1.0
33 201 1.0
33 202 1.0
33 203 1.0
34 204 1.0
34 205 1.0
35 206 1.0
35 207 1.0
35 208 1.0
35 209 1.0
35 210 1.0
36 211 1.0
36 212 1.0
36 213 1.0
36 214 1.0
36 215 1.0
37 216 1.0
37 217 1.0
37 218 1.0
37 219 1.0
38 220 1.0
38 221 1.0
38 222 1.0
38 223 1.0
38 224 1.0
39 225 1.0
39 226 1.0
39 227 1.0
39 228 1.0
39 229 1.0
40 230 1.0
40 231 1.0
40 232 1.0
41 233 1.0
41 234 1.0
41 235 1.0
42 236 1.0
42 237 1.0
42 238 1.0
42 239 1.0
43 240 1.0
43 241 1.0
43 242 1.0
43 243 1.0
44 244 1.0
44 245 1.0
44 246 1.0
44 247 1.0
44 248 1.0
44 249 1.0
44 250 1.0
45 251 1.0
45 252 1.0
45 253 1.0
45 254 1.0
45 255 1.0
45 256 1.0
46 257 1.0
46 258 1.0
46 259 1.0
46 260 1.0
46 261 1.0
46 262 1.0
48 263 1.0
48 264 1.0
48 265 1.0
48 266 1.0
48 267 1.0
48 268 1.0
49 269 1.0
49 270 1.0
49 271 1.0
49 272 1.0
49 273 1.0
50 274 1.0
50 275 1.0
50 276 1.0
50 277 1.0
51 278 1.0
51 279 1.0
51 280 1.0
51 281 1.0
51 282 1.0
51 283 1.0
51 284 1.0
52 285 1.0
52 286 1.0
52 287 1.0
52 288 1.0
52 289 1.0
53 290 1.0
53 291 1.0
53 292 1.0
53 293 1.0
53 294 1.0
53 295 1.0
53 296 1.0
53 297 1.0
54 298 1.0
54 299 1.0
54 300 1.0
54 301 1.0
54 302 1.0
54 303 1.0
54 304 1.0
55 305 1.0
56 306 1.0
56 307 1.0
56 308 1.0
56 309 1.0
56 310 1.0
56 311 1.0
56 312 1.0
56 313 1.0
56 314 1.0
57 315 1.0
57 316 1.0
57 317 1.0
57 318 1.0
57 319 1.0
58 320 1.0
58 321 1.0
58 322 1.0
58 323 1.0
59 324 1.0
59 325 1.0
59 326 1.0
59 327 1.0
60 328 1.0
60 329 1.0
60 330 1.0
60 331 1.0
61 332 1.0
61 333 1.0
61 334 1.0
61 335 1.0
61 336 1.0
61 337 1.0
62 338 1.0
63 339 1.0
63 340 1.0
63 341 1.0
63 342 1.0
63 343 1.0
63 344 1.0
64 345 1.0
64 346 1.0
64 347 1.0
64 348 1.0
64 349 1.0
64 350 1.0
65 351 1.0
65 352 1.0
65 353 1.0
65 354 1.0
65 355 1.0
65 356 1.0
65 357 1.0
65 358 1.0
66 359 1.0
66 360 1.0
66 361 1.0
66 362 1.0
66 363 1.0
66 364 1.0
67 365 1.0
67 366 1.0
67 367 1.0
67 368 1.0
67 369 1.0
67 370 1.0
67 371 1.0
68 372 1.0
68 373 1.0
68 374 1.0
68 375 1.0
69 376 1.0
70 377 1.0
70 378 1.0
70 379 1.0
70 380 1.0
70 381 1.0
71 382 1.0
71 383 1.0
72 384 1.0
72 385 1.0
72 386 1.0
72 387 1.0
72 388 1.0
72 389 1.0
72 390 1.0
73 391 1.0
73 392 1.0
73 393 1.0
73 394 1.0
73 395 1.0
75 396 1.0
75 397 1.0
75 398 1.0
75 399 1.0
75 400 1.0
75 401 1.0
75 402 1.0
75 403 1.0
76 404 1.0
76 405 1.0
76 406 1.0
76 407 1.0
76 408 1.0
76 409 1.0
76 410 1.0
76 411 1.0
76 412 1.0
77 413 1.0
77 414 1.0
77 415 1.0
78 416 1.0
78 417 1.0
79 418 1.0
79 419 1.0
79 420 1.0
79 421 1.0
79 422 1.0
79 423 1.0
79 424 1.0
79 425 1.0
79 426 1.0
79 427 1.0
80 428 1.0
80 429 1.0
80 430 1.0
80 431 1.0
80 432 1.0
80 433 1.0
80 434 1.0
81 435 1.0
82 436 1.0
82 437 1.0
82 438 1.0
83 439 1.0
83 440 1.0
83 441 1.0
83 442 1.0
83 443 1.0
83 444 1.0
83 445 1.0
84 446 1.0
84 447 1.0
84 448 1.0
84 449 1.0
84 450 1.0
85 451 1.0
85 452 1.0
86 453 1.0
86 454 1.0
86 455 1.0
87 456 1.0
87 457 1.0
87 458 1.0
87 459 1.0
87 460 1.0
88 461 1.0
88 462 1.0
88 463 1.0
88 464 1.0
88 465 1.0
88 466 1.0
89 467 1.0
89 468 1.0
89 469 1.0
90 470 1.0
90 471 1.0
90 472 1.0
91 473 1.0
91 474 1.0
91 475 1.0
91 476 1.0
92 477 1.0
92 478 1.0
92 479 1.0
92 480 1.0
92 481 1.0
92 482 1.0
93 483 1.0
93 484 1.0
93 485 1.0
93 486 1.0
94 487 1.0
94 488 1.0
94 489 1.0
94 490 1.0
96 491 1.0
96 492 1.0
96 493 1.0
96 494 1.0
97 495 1.0
97 496 1.0
97 497 1.0
97 498 1.0
97 499 1.0
98 500 1.0
98 501 1.0
98 502 1.0
98 503 1.0
98 504 1.0
98 505 1.0
99 506 1.0
99 507 1.0
99 508 1.0
99 509 1.0
100 510 1.0
100 511 1.0
100 512 1.0
100 513 1.0
100 514 1.0
100 515 1.0
100 516 1.0
101 517 1.0
101 518 1.0
101 519 1.0
101 520 1.0
101 521 1.0
102 522 1.0
102 523 1.0
102 524 1.0
102 525 1.0
103 526 1.0
103 527 1.0
103 528 1.0
103 529 1.0
104 530 1.0
104 531 1.0
105 532 1.0
105 533 1.0
105 534 1.0
105 535 1.0
105 536 1.0
105 537 1.0
106 538 1.0
106 539 1.0
106 540 1.0
106 541 1.0
106 542 1.0
106 543 1.0
107 544 1.0
107 545 1.0
107 546 1.0
108 547 1.0
108 548 1.0
108 549 1.0
109 550 1.0
109 551 1.0
110 552 1.0
110 553 1.0
111 554 1.0
111 555 1.0
111 556 1.0
111 557 1.0
111 558 1.0
112 559 1.0
112 560 1.0
112 561 1.0
112 562 1.0
112 563 1.0
112 564 1.0
112 565 1.0
112 566 1.0
113 567 1.0
113 568 1.0
113 569 1.0
113 570 1.0
113 571 1.0
113 572 1.0
113 573 1.0
114 574 1.0
114 575 1.0
114 576 1.0
114 577 1.0
114 578 1.0
115 579 1.0
115 580 1.0
115 581 1.0
115 582 1.0
115 583 1.0
115 584 1.0
116 585 1.0
116 586 1.0
116 587 1.0
116 588 1.0
116 589 1.0
116 590 1.0
116 591 1.0
116 592 1.0
117 593 1.0
117 594 1.0
117 595 1.0
118 596 1.0
118 597 1.0
119 598 1.0
119 599 1.0
119 600 1.0
119 601 1.0
119 602 1.0
120 603 1.0
120 604 1.0
120 605 1.0
120 606 1.0
120 607 1.0
120 608 1.0
121 609 1.0
121 610 1.0
121 611 1.0
121 612 1.0
121 613 1.0
121 614 1.0
121 615 1.0
122 616 1.0
122 617 1.0
122 618 1.0
124 619 1.0
124 620 1.0
124 621 1.0
124 622 1.0
124 623 1.0
125 624 1.0
125 625 1.0
125 626 1.0
125 627 1.0
125 628 1.0
126 629 1.0
126 630 1.0
127 631 1.0
127 632 1.0
127 633 1.0
127 634 1.0
127 635 1.0
129 636 1.0
129 637 1.0
129 638 1.0
129 639 1.0
130 640 1.0
130 641 1.0
130 642 1.0
130 643 1.0
130 644 1.0
131 645 1.0
131 646 1.0
131 647 1.0
132 648 1.0
132 649 1.0
132 650 1.0
132 651 1.0
133 652 1.0
133 653 1.0
133 654 1.0
133 655 1.0
134 656 1.0
135 657 1.0
135 658 1.0
135 659 1.0
135 660 1.0
136 661 1.0
137 662 1.0
137 663 1.0
137 664 1.0
137 665 1.0
139 666 1.0
139 667 1.0
139 668 1.0
139 669 1.0
139 670 1.0
139 671 1.0
139 672 1.0
141 673 1.0
141 674 1.0
141 675 1.0
141 676 1.0
142 677 1.0
143 678 1.0
143 679 1.0
143 680 1.0
144 681 1.0
144 682 1.0
144 683 1.0
144 684 1.0
144 685 1.0
144 686 1.0
145 687 1.0
147 688 1.0
147 689 1.0
147 690 1.0
148 691 1.0
149 692 1.0
149 693 1.0
149 694 1.0
149 695 1.0
149 696 1.0
149 697 1.0
149 698 1.0
150 699 1.0
150 700 1.0
151 701 1.0
154 702 1.0
154 703 1.0
154 704 1.0
155 705 1.0
155 706 1.0
155 707 1.0
155 708 1.0
155 709 1.0
155 710 1.0
157 711 1.0
157 712 1.0
158 713 1.0
158 714 1.0
158 715 1.0
159 716 1.0
160 717 1.0
160 718 1.0
160 719 1.0
162 720 1.0
163 721 1.0
163 722 1.0
165 723 1.0
166 724 1.0
166 725 1.0
166 726 1.0
166 727 1.0
167 728 1.0
167 729 1.0
167 730 1.0
168 731 1.0
168 732 1.0
168 733 1.0
168 734 1.0
168 735 1.0
168 736 1.0
168 737 1.0
168 738 1.0
169 739 1.0
169 740 1.0
169 741 1.0
169 742 1.0
170 743 1.0
170 744 1.0
170 745 1.0
171 746 1.0
171 747 1.0
171 748 1.0
172 749 1.0
173 750 1.0
173 751 1.0
173 752 1.0
174 753 1.0
174 754 1.0
174 755 1.0
174 756 1.0
175 757 1.0
175 758 1.0
175 759 1.0
175 760 1.0
176 761 1.0
176 762 1.0
178 763 1.0
178 764 1.0
178 765 1.0
178 766 1.0
179 767 1.0
179 768 1.0
180 769 1.0
180 770 1.0
180 771 1.0
180 772 1.0
180 773 1.0
181 774 1.0
181 775 1.0
182 776 1.0
182 777 1.0
183 778 1.0
183 779 1.0
185 780 1.0
185 781 1.0
185 782 1.0
185 783 1.0
185 784 1.0
186 785 1.0
186 786 1.0
186 787 1.0
186 788 1.0
186 789 1.0
186 790 1.0
186 791 1.0
187 792 1.0
189 793 1.0
189 794 1.0
190 795 1.0
191 796 1.0
191 797 1.0
191 798 1.0
191 799 1.0
191 800 1.0
191 801 1.0
192 802 1.0
192 803 1.0
192 804 1.0
192 805 1.0
193 806 1.0
194 807 1.0
194 808 1.0
194 809 1.0
194 810 1.0
196 811 1.0
196 812 1.0
196 813 1.0
197 814 1.0
198 815 1.0
198 816 1.0
198 817 1.0
199 818 1.0
199 819 1.0
199 820 1.0
199 821 1.0
199 822 1.0
199 823 1.0
199 824 1.0
199 825 1.0
199 826 1.0
200 827 1.0
200 828 1.0
200 829 1.0
200 830 1.0
201 831 1.0
201 832 1.0
202 833 1.0
202 834 1.0
202 835 1.0
202 836 1.0
202 837 1.0
203 838 1.0
204 839 1.0
205 840 1.0
205 841 1.0
205 842 1.0
206 843 1.0
206 844 1.0
206 845 1.0
207 846 1.0
207 847 1.0
208 848 1.0
208 849 1.0
209 850 1.0
209 851 1.0
209 852 1.0
209 853 1.0
210 854 1.0
210 855 1.0
210 856 1.0
211 857 1.0
212 858 1.0
212 859 1.0
212 860 1.0
212 861 1.0
213 862 1.0
213 863 1.0
213 864 1.0
213 865 1.0
214 866 1.0
214 867 1.0
214 868 1.0
215 869 1.0
215 870 1.0
216 871 1.0
217 872 1.0
217 873 1.0
219 874 1.0
220 875 1.0
220 876 1.0
220 877 1.0
220 878 1.0
220 879 1.0
221 880 1.0
222 881 1.0
222 882 1.0
223 883 1.0
223 884 1.0
223 885 1.0
223 886 1.0
224 887 1.0
224 888 1.0
227 889 1.0
227 890 1.0
229 891 1.0
229 892 1.0
230 893 1.0
230 894 1.0
230 895 1.0
230 896 1.0
231 897 1.0
231 898 1.0
231 899 1.0
231 900 1.0
231 901 1.0
232 902 1.0
232 903 1.0
232 904 1.0
232 905 1.0
233 906 1.0
233 907 1.0
234 908 1.0
235 909 1.0
236 910 1.0
236 911 1.0
236 912 1.0
236 913 1.0
237 914 1.0
237 915 1.0
239 916 1.0
239 917 1.0
242 918 1.0
243 919 1.0
243 920 1.0
243 921 1.0
244 922 1.0
244 923 1.0
244 924 1.0
244 925 1.0
246 926 1.0
248 927 1.0
248 928 1.0
250 929 1.0
257 930 1.0
257 931 1.0
258 932 1.0
258 933 1.0
259 934 1.0
259 935 1.0
259 936 1.0
259 937 1.0
260 938 1.0
260 939 1.0
260 940 1.0
260 941 1.0
261 942 1.0
261 943 1.0
261 944 1.0
263 945 1.0
264 946 1.0
265 947 1.0
265 948 1.0
266 949 1.0
266 950 1.0
266 951 1.0
267 952 1.0
267 953 1.0
267 954 1.0
267 955 1.0
267 956 1.0
268 957 1.0
268 958 1.0
270 959 1.0
270 960 1.0
271 961 1.0
271 962 1.0
271 963 1.0
272 964 1.0
272 965 1.0
273 966 1.0
274 967 1.0
274 968 1.0
274 969 1.0
276 970 1.0
277 971 1.0
277 972 1.0
278 973 1.0
278 974 1.0
278 975 1.0
279 976 1.0
279 977 1.0
280 978 1.0
280 979 1.0
280 980 1.0
280 981 1.0
280 982 1.0
281 983 1.0
281 984 1.0
281 985 1.0
281 986 1.0
282 987 1.0
283 988 1.0
285 989 1.0
285 990 1.0
286 991 1.0
287 992 1.0
288 993 1.0
289 994 1.0
290 995 1.0
290 996 1.0
290 997 1.0
290 998 1.0
291 999 1.0
294 1000 1.0
294 1001 1.0
294 1002 1.0
294 1003 1.0
294 1004 1.0
294 1005 1.0
294 1006 1.0
294 1007 1.0
295 1008 1.0
295 1009 1.0
295 1010 1.0
295 1011 1.0
296 1012 1.0
296 1013 1.0
296 1014 1.0
296 1015 1.0
296 1016 1.0
296 1017 1.0
297 1018 1.0
297 1019 1.0
297 1020 1.0
297 1021 1.0
297 1022 1.0
298 1023 1.0
298 1024 1.0
298 1025 1.0
299 1026 1.0
299 1027 1.0
299 1028 1.0
299 1029 1.0
299 1030 1.0
299 1031 1.0
300 1032 1.0
300 1033 1.0
300 1034 1.0
300 1035 1.0
300 1036 1.0
301 1037 1.0
301 1038 1.0
301 1039 1.0
302 1040 1.0
302 1041 1.0
304 1042 1.0
304 1043 1.0
304 1044 1.0
304 1045 1.0
304 1046 1.0
305 1047 1.0
305 1048 1.0
305 1049 1.0
305 1050 1.0
306 1051 1.0
306 1052 1.0
306 1053 1.0
306 1054 1.0
306 1055 1.0
306 1056 1.0
306 1057 1.0
307 1058 1.0
308 1059 1.0
308 1060 1.0
308 1061 1.0
308 1062 1.0
309 1063 1.0
309 1064 1.0
309 1065 1.0
311 1066 1.0
311 1067 1.0
311 1068 1.0
311 1069 1.0
313 1070 1.0
313 1071 1.0
314 1072 1.0
314 1073 1.0
314 1074 1.0
316 1075 1.0
316 1076 1.0
316 1077 1.0
317 1078 1.0
317 1079 1.0
317 1080 1.0
317 1081 1.0
317 1082 1.0
317 1083 1.0
317 1084 1.0
318 1085 1.0
318 1086 1.0
318 1087 1.0
318 1088 1.0
318 1089 1.0
318 1090 1.0
319 1091 1.0
319 1092 1.0
319 1093 1.0
320 1094 1.0
321 1095 1.0
321 1096 1.0
321 1097 1.0
321 1098 1.0
321 1099 1.0
321 1100 1.0
321 1101 1.0
322 1102 1.0
322 1103 1.0
323 1104 1.0
323 1105 1.0
325 1106 1.0
325 1107 1.0
325 1108 1.0
325 1109 1.0
326 1110 1.0
331 1111 1.0
331 1112 1.0
331 1113 1.0
331 1114 1.0
331 1115 1.0
331 1116 1.0
331 1117 1.0
331 1118 1.0
331 1119 1.0
332 1120 1.0
338 1121 1.0
338 1122 1.0
338 1123 1.0
338 1124 1.0
338 1125 1.0
338 1126 1.0
338 1127 1.0
338 1128 1.0
339 1129 1.0
339 1130 1.0
339 1131 1.0
339 1132 1.0
340 1133 1.0
341 1134 1.0
342 1135 1.0
342 1136 1.0
343 1137 1.0
343 1138 1.0
343 1139 1.0
344 1140 1.0
344 1141 1.0
345 1142 1.0
346 1143 1.0
346 1144 1.0
349 1145 1.0
349 1146 1.0
349 1147 1.0
349 1148 1.0
349 1149 1.0
350 1150 1.0
350 1151 1.0
350 1152 1.0
350 1153 1.0
350 1154 1.0
350 1155 1.0
351 1156 1.0
351 1157 1.0
351 1158 1.0
351 1159 1.0
351 1160 1.0
351 1161 1.0
352 1162 1.0
354 1163 1.0
354 1164 1.0
354 1165 1.0
355 1166 1.0
355 1167 1.0
355 1168 1.0
355 1169 1.0
355 1170 1.0
355 1171 1.0
356 1172 1.0
356 1173 1.0
356 1174 1.0
356 1175 1.0
356 1176 1.0
356 1177 1.0
357 1178 1.0
357 1179 1.0
357 1180 1.0
357 1181 1.0
357 1182 1.0
358 1183 1.0
358 1184 1.0
358 1185 1.0
358 1186 1.0
359 1187 1.0
359 1188 1.0
360 1189 1.0
360 1190 1.0
360 1191 1.0
360 1192 1.0
362 1193 1.0
362 1194 1.0
362 1195 1.0
362 1196 1.0
362 1197 1.0
363 1198 1.0
363 1199 1.0
363 1200 1.0
363 1201 1.0
363 1202 1.0
363 1203 1.0
363 1204 1.0
364 1205 1.0
364 1206 1.0
365 1207 1.0
365 1208 1.0
365 1209 1.0
365 1210 1.0
365 1211 1.0
366 1212 1.0
366 1213 1.0
367 1214 1.0
367 1215 1.0
367 1216 1.0
367 1217 1.0
368 1218 1.0
368 1219 1.0
369 1220 1.0
370 1221 1.0
371 1222 1.0
372 1223 1.0
372 1224 1.0
373 1225 1.0
373 1226 1.0
373 1227 1.0
374 1228 1.0
375 1229 1.0
375 1230 1.0
375 1231 1.0
376 1232 1.0
377 1233 1.0
377 1234 1.0
379 1235 1.0
381 1236 1.0
381 1237 1.0
381 1238 1.0
383 1239 1.0
384 1240 1.0
384 1241 1.0
384 1242 1.0
384 1243 1.0
385 1244 1.0
385 1245 1.0
385 1246 1.0
386 1247 1.0
386 1248 1.0
386 1249 1.0
386 1250 1.0
386 1251 1.0
386 1252 1.0
387 1253 1.0
387 1254 1.0
387 1255 1.0
388 1256 1.0
390 1257 1.0
390 1258 1.0
391 1259 1.0
391 1260 1.0
392 1261 1.0
392 1262 1.0
394 1263 1.0
394 1264 1.0
395 1265 1.0
395 1266 1.0
396 1267 1.0
397 1268 1.0
397 1269 1.0
397 1270 1.0
397 1271 1.0
398 1272 1.0
399 1273 1.0
399 1274 1.0
399 1275 1.0
400 1276 1.0
400 1277 1.0
401 1278 1.0
402 1279 1.0
404 1280 1.0
409 1281 1.0
409 1282 1.0
410 1283 1.0
411 1284 1.0
411 1285 1.0
411 1286 1.0
411 1287 1.0
412 1288 1.0
412 1289 1.0
413 1290 1.0
413 1291 1.0
413 1292 1.0
414 1293 1.0
414 1294 1.0
414 1295 1.0
415 1296 1.0
415 1297 1.0
415 1298 1.0
416 1299 1.0
416 1300 1.0
416 1301 1.0
417 1302 1.0
417 1303 1.0
418 1304 1.0
418 1305 1.0
418 1306 1.0
419 1307 1.0
420 1308 1.0
420 1309 1.0
420 1310 1.0
420 1311 1.0
420 1312 1.0
421 1313 1.0
422 1314 1.0
422 1315 1.0
422 1316 1.0
422 1317 1.0
423 1318 1.0
423 1319 1.0
423 1320 1.0
424 1321 1.0
424 1322 1.0
424 1323 1.0
425 1324 1.0
425 1325 1.0
426 1326 1.0
427 1327 1.0
428 1328 1.0
428 1329 1.0
429 1330 1.0
430 1331 1.0
431 1332 1.0
431 1333 1.0
431 1334 1.0
431 1335 1.0
431 1336 1.0
432 1337 1.0
434 1338 1.0
434 1339 1.0
434 1340 1.0
434 1341 1.0
435 1342 1.0
435 1343 1.0
435 1344 1.0
435 1345 1.0
436 1346 1.0
436 1347 1.0
436 1348 1.0
436 1349 1.0
437 1350 1.0
438 1351 1.0
439 1352 1.0
440 1353 1.0
441 1354 1.0
442 1355 1.0
443 1356 1.0
443 1357 1.0
443 1358 1.0
444 1359 1.0
446 1360 1.0
450 1361 1.0
451 1362 1.0
