source target weight
25 130 1.0
25 131 1.0
25 132 1.0
26 133 1.0
26 134 1.0
26 135 1.0
26 136 1.0
26 137 1.0
26 138 1.0
27 139 1.0
27 140 1.0
27 141 1.0
27 142 1.0
27 143 1.0
27 144 1.0
28 145 1.0
28 146 1.0
28 147 1.0
28 148 1.0
28 149 1.0
28 150 1.0
29 151 1.0
29 152 1.0
29 153 1.0
29 154 1.0
29 155 1.0
29 156 1.0
30 157 1.0
30 158 1.0
30 159 1.0
30 160 1.0
30 161 1.0
30 162 1.0
31 163 1.0
31 164 1.0
31 165 1.0
31 166 1.0
31 167 1.0
31 168 1.0
32 169 1.0
32 170 1.0
32 171 1.0
32 172 1.0
32 173 1.0
32 174 1.0
33 175 1.0
33 176 1.0
33 177 1.0
33 178 1.0
33 179 1.0
34 180 1.0
34 181 1.0
34 182 1.0
34 183 1.0
34 184 1.0
34 185 1.0
34 186 1.0
35 187 1.0
35 188 1.0
35 189 1.0
35 190 1.0
35 191 1.0
35 192 1.0
36 193 1.0
36 194 1.0
36 195 1.0
36 196 1.0
36 197 1.0
37 198 1.0
37 199 1.0
37 200 1.0
37 201 1.0
37 202 1.0
37 203 1.0
37 204 1.0
38 205 1.0
38 206 1.0
38 207 1.0
38 208 1.0
38 209 1.0
38 210 1.0
39 211 1.0
39 212 1.0
39 213 1.0
39 214 1.0
39 215 1.0
39 216 1.0
40 217 1.0
40 218 1.0
40 219 1.0
40 220 1.0
40 221 1.0
41 222 1.0
41 223 1.0
41 224 1.0
41 225 1.0
41 226 1.0
42 227 1.0
42 228 1.0
42 229 1.0
42 230 1.0
42 231 1.0
43 232 1.0
43 233 1.0
43 234 1.0
43 235 1.0
43 236 1.0
44 237 1.0
44 238 1.0
44 239 1.0
44 240 1.0
44 241 1.0
45 242 1.0
45 243 1.0
45 244 1.0
45 245 1.0
45 246 1.0
45 247 1.0
46 248 1.0
46 249 1.0
46 250 1.0
46 251 1.0
46 252 1.0
46 253 1.0
47 254 1.0
47 255 1.0
47 256 1.0
47 257 1.0
47 258 1.0
48 259 1.0
48 260 1.0
48 261 1.0
48 262 1.0
48 263 1.0
48 264 1.0
49 265 1.0
49 266 1.0
49 267 1.0
49 268 1.0
49 269 1.0
49 270 1.0
50 271 1.0
50 272 1.0
50 273 1.0
50 274 1.0
50 275 1.0
50 276 1.0
51 277 1.0
51 278 1.0
51 279 1.0
51 280 1.0
51 281 1.0
51 282 1.0
52 283 1.0
52 284 1.0
52 285 1.0
52 286 1.0
52 287 1.0
53 288 1.0
53 289 1.0
53 290 1.0
53 291 1.0
54 292 1.0
54 293 1.0
54 294 1.0
54 295 1.0
54 296 1.0
54 297 1.0
54 298 1.0
55 299 1.0
55 300 1.0
55 301 1.0
55 302 1.0
55 303 1.0
56 304 1.0
56 305 1.0
56 306 1.0
56 307 1.0
57 308 1.0
57 309 1.0
57 310 1.0
57 311 1.0
57 312 1.0
58 313 1.0
58 314 1.0
58 315 1.0
58 316 1.0
58 317 1.0
58 318 1.0
59 319 1.0
59 320 1.0
59 321 1.0
59 322 1.0
59 323 1.0
60 324 1.0
60 325 1.0
60 326 1.0
60 327 1.0
60 328 1.0
60 329 1.0
61 330 1.0
61 331 1.0
61 332 1.0
61 333 1.0
61 334 1.0
61 335 1.0
62 336 1.0
62 337 1.0
62 338 1.0
62 339 1.0
62 340 1.0
62 341 1.0
63 342 1.0
63 343 1.0
63 344 1.0
63 345 1.0
63 346 1.0
63 347 1.0
64 348 1.0
64 349 1.0
64 350 1.0
64 351 1.0
64 352 1.0
65 353 1.0
65 354 1.0
65 355 1.0
65 356 1.0
65 357 1.0
65 358 1.0
66 359 1.0
66 360 1.0
66 361 1.0
66 362 1.0
66 363 1.0
66 364 1.0
67 365 1.0
67 366 1.0
67 367 1.0
67 368 1.0
67 369 1.0
67 370 1.0
68 371 1.0
68 372 1.0
68 373 1.0
68 374 1.0
68 375 1.0
68 376 1.0
69 377 1.0
69 378 1.0
69 379 1.0
69 380 1.0
69 381 1.0
69 382 1.0
70 383 1.0
70 384 1.0
70 385 1.0
70 386 1.0
70 387 1.0
71 388 1.0
71 389 1.0
71 390 1.0
71 391 1.0
71 392 1.0
71 393 1.0
73 394 1.0
73 395 1.0
73 396 1.0
73 397 1.0
73 398 1.0
73 399 1.0
74 400 1.0
74 401 1.0
74 402 1.0
74 403 1.0
74 404 1.0
74 405 1.0
75 406 1.0
75 407 1.0
75 408 1.0
75 409 1.0
75 410 1.0
75 411 1.0
76 412 1.0
76 413 1.0
76 414 1.0
76 415 1.0
76 416 1.0
77 417 1.0
77 418 1.0
77 419 1.0
77 420 1.0
77 421 1.0
77 422 1.0
78 423 1.0
78 424 1.0
78 425 1.0
78 426 1.0
78 427 1.0
78 428 1.0
78 429 1.0
79 430 1.0
79 431 1.0
79 432 1.0
79 433 1.0
79 434 1.0
80 435 1.0
80 436 1.0
80 437 1.0
80 438 1.0
80 439 1.0
81 440 1.0
81 441 1.0
81 442 1.0
82 443 1.0
82 444 1.0
82 445 1.0
82 446 1.0
82 447 1.0
83 448 1.0
83 449 1.0
83 450 1.0
83 451 1.0
83 452 1.0
83 453 1.0
84 454 1.0
84 455 1.0
84 456 1.0
84 457 1.0
84 458 1.0
85 459 1.0
85 460 1.0
85 461 1.0
85 462 1.0
85 463 1.0
87 464 1.0
87 465 1.0
87 466 1.0
87 467 1.0
87 468 1.0
87 469 1.0
88 470 1.0
88 471 1.0
88 472 1.0
88 473 1.0
88 474 1.0
88 475 1.0
89 476 1.0
89 477 1.0
89 478 1.0
89 479 1.0
89 480 1.0
89 481 1.0
90 482 1.0
90 483 1.0
90 484 1.0
90 485 1.0
90 486 1.0
90 487 1.0
91 488 1.0
91 489 1.0
91 490 1.0
91 491 1.0
91 492 1.0
92 493 1.0
92 494 1.0
92 495 1.0
92 496 1.0
92 497 1.0
92 498 1.0
93 499 1.0
93 500 1.0
93 501 1.0
93 502 1.0
93 503 1.0
94 504 1.0
94 505 1.0
94 506 1.0
94 507 1.0
94 508 1.0
94 509 1.0
95 510 1.0
95 511 1.0
95 512 1.0
95 513 1.0
95 514 1.0
96 515 1.0
96 516 1.0
96 517 1.0
96 518 1.0
96 519 1.0
96 520 1.0
97 521 1.0
97 522 1.0
97 523 1.0
97 524 1.0
97 525 1.0
98 526 1.0
98 527 1.0
98 528 1.0
98 529 1.0
98 530 1.0
98 531 1.0
100 532 1.0
100 533 1.0
100 534 1.0
100 535 1.0
101 536 1.0
101 537 1.0
101 538 1.0
101 539 1.0
101 540 1.0
102 541 1.0
102 542 1.0
102 543 1.0
102 544 1.0
102 545 1.0
102 546 1.0
103 547 1.0
103 548 1.0
103 549 1.0
103 550 1.0
103 551 1.0
105 552 1.0
105 553 1.0
105 554 1.0
105 555 1.0
105 556 1.0
105 557 1.0
106 558 1.0
106 559 1.0
106 560 1.0
106 561 1.0
106 562 1.0
106 563 1.0
107 564 1.0
107 565 1.0
107 566 1.0
107 567 1.0
107 568 1.0
107 569 1.0
108 570 1.0
108 571 1.0
108 572 1.0
108 573 1.0
108 574 1.0
109 575 1.0
109 576 1.0
109 577 1.0
109 578 1.0
109 579 1.0
110 580 1.0
110 581 1.0
110 582 1.0
110 583 1.0
110 584 1.0
110 585 1.0
111 586 1.0
111 587 1.0
111 588 1.0
111 589 1.0
111 590 1.0
111 591 1.0
112 592 1.0
112 593 1.0
112 594 1.0
112 595 1.0
112 596 1.0
112 597 1.0
113 598 1.0
113 599 1.0
113 600 1.0
113 601 1.0
113 602 1.0
113 603 1.0
114 604 1.0
114 605 1.0
114 606 1.0
114 607 1.0
114 608 1.0
114 609 1.0
115 610 1.0
115 611 1.0
115 612 1.0
115 613 1.0
115 614 1.0
116 615 1.0
116 616 1.0
116 617 1.0
116 618 1.0
118 619 1.0
118 620 1.0
118 621 1.0
118 622 1.0
118 623 1.0
118 624 1.0
119 625 1.0
119 626 1.0
119 627 1.0
119 628 1.0
119 629 1.0
120 630 1.0
120 631 1.0
120 632 1.0
120 633 1.0
120 634 1.0
120 635 1.0
121 636 1.0
121 637 1.0
121 638 1.0
121 639 1.0
121 640 1.0
122 641 1.0
122 642 1.0
122 643 1.0
122 644 1.0
122 645 1.0
122 646 1.0
123 647 1.0
123 648 1.0
123 649 1.0
123 650 1.0
123 651 1.0
123 652 1.0
124 653 1.0
124 654 1.0
124 655 1.0
124 656 1.0
124 657 1.0
125 658 1.0
125 659 1.0
125 660 1.0
125 661 1.0
125 662 1.0
125 663 1.0
126 664 1.0
126 665 1.0
126 666 1.0
126 667 1.0
126 668 1.0
126 669 1.0
127 670 1.0
127 671 1.0
127 672 1.0
127 673 1.0
127 674 1.0
127 675 1.0
128 676 1.0
128 677 1.0
128 678 1.0
128 679 1.0
128 680 1.0
128 681 1.0
129 682 1.0
129 683 1.0
129 684 1.0
129 685 1.0
129 686 1.0
129 687 1.0
130 688 1.0
130 689 1.0
130 690 1.0
130 691 1.0
130 692 1.0
130 693 1.0
131 694 1.0
131 695 1.0
131 696 1.0
131 697 1.0
131 698 1.0
132 699 1.0
132 700 1.0
132 701 1.0
132 702 1.0
132 703 1.0
132 704 1.0
133 705 1.0
133 706 1.0
133 707 1.0
133 708 1.0
133 709 1.0
133 710 1.0
134 711 1.0
134 712 1.0
134 713 1.0
134 714 1.0
134 715 1.0
134 716 1.0
135 717 1.0
135 718 1.0
135 719 1.0
135 720 1.0
135 721 1.0
136 722 1.0
136 723 1.0
136 724 1.0
136 725 1.0
136 726 1.0
136 727 1.0
136 728 1.0
137 729 1.0
137 730 1.0
137 731 1.0
137 732 1.0
137 733 1.0
137 734 1.0
138 735 1.0
138 736 1.0
138 737 1.0
138 738 1.0
138 739 1.0
138 740 1.0
139 741 1.0
139 742 1.0
139 743 1.0
139 744 1.0
140 745 1.0
140 746 1.0
140 747 1.0
140 748 1.0
140 749 1.0
140 750 1.0
141 751 1.0
141 752 1.0
141 753 1.0
141 754 1.0
141 755 1.0
141 756 1.0
142 757 1.0
142 758 1.0
142 759 1.0
142 760 1.0
142 761 1.0
142 762 1.0
143 763 1.0
143 764 1.0
143 765 1.0
143 766 1.0
143 767 1.0
143 768 1.0
144 769 1.0
144 770 1.0
144 771 1.0
144 772 1.0
144 773 1.0
144 774 1.0
145 775 1.0
145 776 1.0
145 777 1.0
145 778 1.0
145 779 1.0
145 780 1.0
146 781 1.0
146 782 1.0
146 783 1.0
146 784 1.0
146 785 1.0
147 786 1.0
147 787 1.0
147 788 1.0
147 789 1.0
147 790 1.0
148 791 1.0
148 792 1.0
148 793 1.0
148 794 1.0
148 795 1.0
149 796 1.0
149 797 1.0
149 798 1.0
149 799 1.0
149 800 1.0
150 801 1.0
150 802 1.0
150 803 1.0
150 804 1.0
151 805 1.0
151 806 1.0
151 807 1.0
151 808 1.0
152 809 1.0
152 810 1.0
152 811 1.0
152 812 1.0
152 813 1.0
153 814 1.0
153 815 1.0
153 816 1.0
153 817 1.0
154 818 1.0
154 819 1.0
154 820 1.0
154 821 1.0
154 822 1.0
155 823 1.0
155 824 1.0
155 825 1.0
155 826 1.0
156 827 1.0
156 828 1.0
156 829 1.0
156 830 1.0
156 831 1.0
156 832 1.0
158 833 1.0
158 834 1.0
158 835 1.0
158 836 1.0
158 837 1.0
159 838 1.0
159 839 1.0
159 840 1.0
159 841 1.0
159 842 1.0
159 843 1.0
160 844 1.0
160 845 1.0
160 846 1.0
160 847 1.0
160 848 1.0
160 849 1.0
161 850 1.0
161 851 1.0
161 852 1.0
161 853 1.0
161 854 1.0
162 855 1.0
162 856 1.0
162 857 1.0
162 858 1.0
162 859 1.0
162 860 1.0
163 861 1.0
163 862 1.0
163 863 1.0
163 864 1.0
163 865 1.0
164 866 1.0
164 867 1.0
164 868 1.0
164 869 1.0
164 870 1.0
165 871 1.0
165 872 1.0
165 873 1.0
165 874 1.0
165 875 1.0
165 876 1.0
166 877 1.0
166 878 1.0
166 879 1.0
166 880 1.0
166 881 1.0
166 882 1.0
167 883 1.0
167 884 1.0
167 885 1.0
167 886 1.0
167 887 1.0
168 888 1.0
168 889 1.0
168 890 1.0
168 891 1.0
168 892 1.0
168 893 1.0
169 894 1.0
169 895 1.0
169 896 1.0
169 897 1.0
169 898 1.0
169 899 1.0
170 900 1.0
170 901 1.0
170 902 1.0
170 903 1.0
170 904 1.0
170 905 1.0
171 906 1.0
171 907 1.0
171 908 1.0
171 909 1.0
171 910 1.0
171 911 1.0
172 912 1.0
172 913 1.0
172 914 1.0
172 915 1.0
173 916 1.0
173 917 1.0
173 918 1.0
173 919 1.0
174 920 1.0
174 921 1.0
174 922 1.0
174 923 1.0
174 924 1.0
175 925 1.0
175 926 1.0
175 927 1.0
175 928 1.0
175 929 1.0
175 930 1.0
176 931 1.0
176 932 1.0
176 933 1.0
176 934 1.0
176 935 1.0
178 936 1.0
178 937 1.0
178 938 1.0
178 939 1.0
178 940 1.0
178 941 1.0
179 942 1.0
179 943 1.0
179 944 1.0
179 945 1.0
179 946 1.0
179 947 1.0
180 948 1.0
180 949 1.0
180 950 1.0
180 951 1.0
180 952 1.0
180 953 1.0
180 954 1.0
181 955 1.0
181 956 1.0
181 957 1.0
181 958 1.0
181 959 1.0
181 960 1.0
182 961 1.0
182 962 1.0
182 963 1.0
182 964 1.0
182 965 1.0
183 966 1.0
183 967 1.0
183 968 1.0
183 969 1.0
183 970 1.0
183 971 1.0
184 972 1.0
184 973 1.0
184 974 1.0
184 975 1.0
184 976 1.0
184 977 1.0
186 978 1.0
186 979 1.0
186 980 1.0
186 981 1.0
186 982 1.0
186 983 1.0
187 984 1.0
187 985 1.0
187 986 1.0
187 987 1.0
187 988 1.0
188 989 1.0
188 990 1.0
188 991 1.0
188 992 1.0
188 993 1.0
189 994 1.0
189 995 1.0
189 996 1.0
189 997 1.0
189 998 1.0
189 999 1.0
190 1000 1.0
190 1001 1.0
190 1002 1.0
190 1003 1.0
190 1004 1.0
190 1005 1.0
191 1006 1.0
191 1007 1.0
191 1008 1.0
191 1009 1.0
191 1010 1.0
192 1011 1.0
192 1012 1.0
192 1013 1.0
192 1014 1.0
192 1015 1.0
192 1016 1.0
193 1017 1.0
193 1018 1.0
193 1019 1.0
193 1020 1.0
194 1021 1.0
194 1022 1.0
194 1023 1.0
194 1024 1.0
194 1025 1.0
195 1026 1.0
195 1027 1.0
195 1028 1.0
195 1029 1.0
195 1030 1.0
196 1031 1.0
196 1032 1.0
196 1033 1.0
196 1034 1.0
196 1035 1.0
197 1036 1.0
197 1037 1.0
197 1038 1.0
197 1039 1.0
197 1040 1.0
198 1041 1.0
198 1042 1.0
198 1043 1.0
198 1044 1.0
199 1045 1.0
199 1046 1.0
199 1047 1.0
199 1048 1.0
199 1049 1.0
200 1050 1.0
200 1051 1.0
200 1052 1.0
200 1053 1.0
201 1054 1.0
201 1055 1.0
201 1056 1.0
201 1057 1.0
201 1058 1.0
201 1059 1.0
202 1060 1.0
202 1061 1.0
202 1062 1.0
202 1063 1.0
202 1064 1.0
202 1065 1.0
203 1066 1.0
203 1067 1.0
203 1068 1.0
203 1069 1.0
203 1070 1.0
203 1071 1.0
203 1072 1.0
203 1073 1.0
204 1074 1.0
204 1075 1.0
204 1076 1.0
204 1077 1.0
204 1078 1.0
205 1079 1.0
205 1080 1.0
205 1081 1.0
205 1082 1.0
205 1083 1.0
206 1084 1.0
206 1085 1.0
206 1086 1.0
206 1087 1.0
206 1088 1.0
209 1089 1.0
209 1090 1.0
209 1091 1.0
209 1092 1.0
210 1093 1.0
210 1094 1.0
210 1095 1.0
210 1096 1.0
211 1097 1.0
211 1098 1.0
211 1099 1.0
211 1100 1.0
211 1101 1.0
211 1102 1.0
212 1103 1.0
212 1104 1.0
212 1105 1.0
212 1106 1.0
212 1107 1.0
212 1108 1.0
214 1109 1.0
214 1110 1.0
214 1111 1.0
214 1112 1.0
214 1113 1.0
214 1114 1.0
215 1115 1.0
215 1116 1.0
215 1117 1.0
215 1118 1.0
215 1119 1.0
215 1120 1.0
216 1121 1.0
216 1122 1.0
216 1123 1.0
216 1124 1.0
216 1125 1.0
216 1126 1.0
216 1127 1.0
217 1128 1.0
217 1129 1.0
217 1130 1.0
217 1131 1.0
217 1132 1.0
217 1133 1.0
218 1134 1.0
218 1135 1.0
218 1136 1.0
218 1137 1.0
218 1138 1.0
219 1139 1.0
219 1140 1.0
219 1141 1.0
219 1142 1.0
220 1143 1.0
220 1144 1.0
220 1145 1.0
220 1146 1.0
221 1147 1.0
221 1148 1.0
221 1149 1.0
221 1150 1.0
221 1151 1.0
222 1152 1.0
222 1153 1.0
222 1154 1.0
222 1155 1.0
222 1156 1.0
223 1157 1.0
223 1158 1.0
223 1159 1.0
223 1160 1.0
223 1161 1.0
224 1162 1.0
224 1163 1.0
224 1164 1.0
224 1165 1.0
224 1166 1.0
224 1167 1.0
225 1168 1.0
225 1169 1.0
225 1170 1.0
225 1171 1.0
225 1172 1.0
226 1173 1.0
226 1174 1.0
226 1175 1.0
226 1176 1.0
226 1177 1.0
226 1178 1.0
227 1179 1.0
227 1180 1.0
227 1181 1.0
227 1182 1.0
227 1183 1.0
228 1184 1.0
228 1185 1.0
228 1186 1.0
228 1187 1.0
228 1188 1.0
228 1189 1.0
228 1190 1.0
229 1191 1.0
229 1192 1.0
229 1193 1.0
229 1194 1.0
229 1195 1.0
230 1196 1.0
230 1197 1.0
230 1198 1.0
230 1199 1.0
230 1200 1.0
231 1201 1.0
231 1202 1.0
231 1203 1.0
231 1204 1.0
232 1205 1.0
232 1206 1.0
232 1207 1.0
232 1208 1.0
232 1209 1.0
232 1210 1.0
233 1211 1.0
233 1212 1.0
233 1213 1.0
233 1214 1.0
233 1215 1.0
233 1216 1.0
234 1217 1.0
234 1218 1.0
234 1219 1.0
234 1220 1.0
234 1221 1.0
234 1222 1.0
235 1223 1.0
235 1224 1.0
235 1225 1.0
235 1226 1.0
235 1227 1.0
235 1228 1.0
236 1229 1.0
236 1230 1.0
236 1231 1.0
236 1232 1.0
236 1233 1.0
236 1234 1.0
237 1235 1.0
237 1236 1.0
237 1237 1.0
237 1238 1.0
237 1239 1.0
238 1240 1.0
238 1241 1.0
238 1242 1.0
238 1243 1.0
238 1244 1.0
239 1245 1.0
239 1246 1.0
239 1247 1.0
239 1248 1.0
239 1249 1.0
239 1250 1.0
240 1251 1.0
240 1252 1.0
240 1253 1.0
240 1254 1.0
240 1255 1.0
240 1256 1.0
241 1257 1.0
241 1258 1.0
241 1259 1.0
241 1260 1.0
241 1261 1.0
241 1262 1.0
242 1263 1.0
242 1264 1.0
242 1265 1.0
242 1266 1.0
242 1267 1.0
242 1268 1.0
243 1269 1.0
243 1270 1.0
243 1271 1.0
243 1272 1.0
243 1273 1.0
244 1274 1.0
244 1275 1.0
244 1276 1.0
244 1277 1.0
244 1278 1.0
245 1279 1.0
245 1280 1.0
245 1281 1.0
245 1282 1.0
245 1283 1.0
246 1284 1.0
246 1285 1.0
246 1286 1.0
246 1287 1.0
246 1288 1.0
246 1289 1.0
247 1290 1.0
247 1291 1.0
247 1292 1.0
247 1293 1.0
247 1294 1.0
247 1295 1.0
248 1296 1.0
248 1297 1.0
248 1298 1.0
248 1299 1.0
248 1300 1.0
249 1301 1.0
249 1302 1.0
249 1303 1.0
249 1304 1.0
249 1305 1.0
249 1306 1.0
250 1307 1.0
250 1308 1.0
250 1309 1.0
250 1310 1.0
250 1311 1.0
250 1312 1.0
251 1313 1.0
251 1314 1.0
251 1315 1.0
251 1316 1.0
251 1317 1.0
251 1318 1.0
252 1319 1.0
252 1320 1.0
252 1321 1.0
252 1322 1.0
252 1323 1.0
252 1324 1.0
252 1325 1.0
254 1326 1.0
254 1327 1.0
254 1328 1.0
254 1329 1.0
254 1330 1.0
255 1331 1.0
255 1332 1.0
255 1333 1.0
256 1334 1.0
256 1335 1.0
256 1336 1.0
257 1337 1.0
257 1338 1.0
257 1339 1.0
257 1340 1.0
258 1341 1.0
258 1342 1.0
258 1343 1.0
258 1344 1.0
258 1345 1.0
259 1346 1.0
259 1347 1.0
259 1348 1.0
259 1349 1.0
259 1350 1.0
260 1351 1.0
260 1352 1.0
260 1353 1.0
260 1354 1.0
260 1355 1.0
261 1356 1.0
261 1357 1.0
261 1358 1.0
261 1359 1.0
261 1360 1.0
261 1361 1.0
262 1362 1.0
262 1363 1.0
262 1364 1.0
262 1365 1.0
262 1366 1.0
262 1367 1.0
263 1368 1.0
263 1369 1.0
263 1370 1.0
263 1371 1.0
263 1372 1.0
263 1373 1.0
263 1374 1.0
264 1375 1.0
264 1376 1.0
264 1377 1.0
264 1378 1.0
264 1379 1.0
265 1380 1.0
265 1381 1.0
265 1382 1.0
265 1383 1.0
265 1384 1.0
268 1385 1.0
268 1386 1.0
268 1387 1.0
268 1388 1.0
269 1389 1.0
269 1390 1.0
269 1391 1.0
269 1392 1.0
269 1393 1.0
271 1394 1.0
271 1395 1.0
271 1396 1.0
271 1397 1.0
271 1398 1.0
272 1399 1.0
272 1400 1.0
272 1401 1.0
272 1402 1.0
272 1403 1.0
272 1404 1.0
273 1405 1.0
273 1406 1.0
273 1407 1.0
273 1408 1.0
273 1409 1.0
273 1410 1.0
274 1411 1.0
274 1412 1.0
274 1413 1.0
274 1414 1.0
274 1415 1.0
274 1416 1.0
274 1417 1.0
275 1418 1.0
275 1419 1.0
275 1420 1.0
275 1421 1.0
275 1422 1.0
275 1423 1.0
276 1424 1.0
276 1425 1.0
276 1426 1.0
276 1427 1.0
277 1428 1.0
277 1429 1.0
277 1430 1.0
277 1431 1.0
277 1432 1.0
277 1433 1.0
277 1434 1.0
278 1435 1.0
278 1436 1.0
278 1437 1.0
279 1438 1.0
279 1439 1.0
279 1440 1.0
279 1441 1.0
279 1442 1.0
280 1443 1.0
280 1444 1.0
280 1445 1.0
280 1446 1.0
280 1447 1.0
280 1448 1.0
281 1449 1.0
281 1450 1.0
281 1451 1.0
281 1452 1.0
281 1453 1.0
282 1454 1.0
282 1455 1.0
282 1456 1.0
282 1457 1.0
282 1458 1.0
283 1459 1.0
283 1460 1.0
283 1461 1.0
283 1462 1.0
283 1463 1.0
284 1464 1.0
284 1465 1.0
284 1466 1.0
284 1467 1.0
284 1468 1.0
285 1469 1.0
285 1470 1.0
285 1471 1.0
285 1472 1.0
285 1473 1.0
285 1474 1.0
286 1475 1.0
286 1476 1.0
286 1477 1.0
286 1478 1.0
287 1479 1.0
287 1480 1.0
287 1481 1.0
287 1482 1.0
287 1483 1.0
287 1484 1.0
288 1485 1.0
288 1486 1.0
288 1487 1.0
288 1488 1.0
288 1489 1.0
289 1490 1.0
289 1491 1.0
289 1492 1.0
289 1493 1.0
289 1494 1.0
290 1495 1.0
290 1496 1.0
290 1497 1.0
290 1498 1.0
290 1499 1.0
290 1500 1.0
291 1501 1.0
291 1502 1.0
291 1503 1.0
291 1504 1.0
291 1505 1.0
291 1506 1.0
292 1507 1.0
292 1508 1.0
292 1509 1.0
292 1510 1.0
292 1511 1.0
293 1512 1.0
293 1513 1.0
293 1514 1.0
293 1515 1.0
293 1516 1.0
294 1517 1.0
294 1518 1.0
294 1519 1.0
294 1520 1.0
294 1521 1.0
295 1522 1.0
295 1523 1.0
295 1524 1.0
295 1525 1.0
296 1526 1.0
296 1527 1.0
296 1528 1.0
296 1529 1.0
296 1530 1.0
297 1531 1.0
297 1532 1.0
297 1533 1.0
297 1534 1.0
297 1535 1.0
297 1536 1.0
298 1537 1.0
298 1538 1.0
298 1539 1.0
298 1540 1.0
299 1541 1.0
299 1542 1.0
299 1543 1.0
299 1544 1.0
299 1545 1.0
299 1546 1.0
301 1547 1.0
301 1548 1.0
301 1549 1.0
301 1550 1.0
301 1551 1.0
301 1552 1.0
302 1553 1.0
302 1554 1.0
302 1555 1.0
302 1556 1.0
302 1557 1.0
302 1558 1.0
303 1559 1.0
303 1560 1.0
303 1561 1.0
303 1562 1.0
303 1563 1.0
304 1564 1.0
304 1565 1.0
304 1566 1.0
304 1567 1.0
304 1568 1.0
304 1569 1.0
305 1570 1.0
305 1571 1.0
305 1572 1.0
305 1573 1.0
305 1574 1.0
305 1575 1.0
305 1576 1.0
306 1577 1.0
306 1578 1.0
306 1579 1.0
306 1580 1.0
306 1581 1.0
306 1582 1.0
307 1583 1.0
307 1584 1.0
307 1585 1.0
307 1586 1.0
307 1587 1.0
308 1588 1.0
308 1589 1.0
308 1590 1.0
308 1591 1.0
309 1592 1.0
309 1593 1.0
309 1594 1.0
309 1595 1.0
309 1596 1.0
310 1597 1.0
310 1598 1.0
310 1599 1.0
310 1600 1.0
310 1601 1.0
311 1602 1.0
311 1603 1.0
311 1604 1.0
311 1605 1.0
311 1606 1.0
312 1607 1.0
312 1608 1.0
312 1609 1.0
312 1610 1.0
312 1611 1.0
313 1612 1.0
313 1613 1.0
313 1614 1.0
313 1615 1.0
313 1616 1.0
314 1617 1.0
314 1618 1.0
314 1619 1.0
314 1620 1.0
314 1621 1.0
315 1622 1.0
315 1623 1.0
315 1624 1.0
315 1625 1.0
315 1626 1.0
316 1627 1.0
316 1628 1.0
316 1629 1.0
316 1630 1.0
316 1631 1.0
317 1632 1.0
317 1633 1.0
317 1634 1.0
317 1635 1.0
317 1636 1.0
318 1637 1.0
318 1638 1.0
318 1639 1.0
318 1640 1.0
318 1641 1.0
319 1642 1.0
319 1643 1.0
319 1644 1.0
319 1645 1.0
319 1646 1.0
320 1647 1.0
320 1648 1.0
320 1649 1.0
320 1650 1.0
320 1651 1.0
321 1652 1.0
321 1653 1.0
321 1654 1.0
321 1655 1.0
321 1656 1.0
322 1657 1.0
322 1658 1.0
322 1659 1.0
322 1660 1.0
322 1661 1.0
322 1662 1.0
323 1663 1.0
323 1664 1.0
